Tipo: SUMA	Lexema: navidad	Linea: 118	Columna:85
Tipo: ASIGNACION	Lexema: entrega	Linea: 118	Columna:93
Tipo: LIT_INTEGER	Lexema: 1	Linea: 118	Columna:101
Tipo: DELIMITADOR	Lexema: finregalo	Linea: 118	Columna:103
Tipo: PARENTESIS_C	Lexema: cierraregalo	Linea: 118	Columna:113
Tipo: BLOQUE_A	Lexema: abrecuento	Linea: 118	Columna:126
Tipo: LIT_INTEGER	Lexema: 4	Linea: 119	Columna:12
Tipo: DELIMITADOR	Lexema: finregalo	Linea: 119	Columna:14
Tipo: BLOQUE_C	Lexema: cierracuento	Linea: 120	Columna:8
Tipo: BLOQUE_C	Lexema: cierracuento	Linea: 121	Columna:4
Tipo: STRING	Lexema: cometa	Linea: 124	Columna:4
Tipo: IDENTIFICADOR	Lexema: _prueba_	Linea: 124	Columna:11
Tipo: PARENTESIS_A	Lexema: abreregalo	Linea: 124	Columna:20
Tipo: PARENTESIS_C	Lexema: cierraregalo	Linea: 124	Columna:31
Tipo: BLOQUE_A	Lexema: abrecuento	Linea: 124	Columna:44
Tipo: SWITCH	Lexema: varios	Linea: 126	Columna:8
Tipo: PARENTESIS_A	Lexema: abreregalo	Linea: 126	Columna:15
Tipo: IDENTIFICADOR	Lexema: _i_	Linea: 126	Columna:26
Tipo: PARENTESIS_C	Lexema: cierraregalo	Linea: 126	Columna:30
Tipo: BLOQUE_A	Lexema: abrecuento	Linea: 126	Columna:43
Tipo: CASE	Lexema: historia	Linea: 127	Columna:12
Tipo: LIT_INTEGER	Lexema: 3	Linea: 127	Columna:21
Tipo: DOS_PUNTOS	Lexema: sigue	Linea: 127	Columna:23
Tipo: BLOQUE_A	Lexema: abrecuento	Linea: 127	Columna:29
Tipo: LIT_INTEGER	Lexema: 4	Linea: 128	Columna:16
Tipo: DELIMITADOR	Lexema: finregalo	Linea: 128	Columna:18
Tipo: BLOQUE_C	Lexema: cierracuento	Linea: 129	Columna:16
Tipo: BREAK	Lexema: corta	Linea: 130	Columna:16
Tipo: DELIMITADOR	Lexema: finregalo	Linea: 130	Columna:22
Tipo: DEFAULT	Lexema: ultimo	Linea: 131	Columna:12
Tipo: DOS_PUNTOS	Lexema: sigue	Linea: 131	Columna:19
Tipo: BLOQUE_A	Lexema: abrecuento	Linea: 131	Columna:25
Tipo: LIT_INTEGER	Lexema: 4	Linea: 132	Columna:16
Tipo: DELIMITADOR	Lexema: finregalo	Linea: 132	Columna:18
Tipo: BLOQUE_C	Lexema: cierracuento	Linea: 133	Columna:16
Tipo: BLOQUE_C	Lexema: cierracuento	Linea: 134	Columna:8
Tipo: DELIMITADOR	Lexema: finregalo	Linea: 134	Columna:21
Tipo: BLOQUE_C	Lexema: cierracuento	Linea: 135	Columna:4
Tipo: STRING	Lexema: cometa	Linea: 138	Columna:4
Tipo: IDENTIFICADOR	Lexema: _prueba_	Linea: 138	Columna:11
Tipo: PARENTESIS_A	Lexema: abreregalo	Linea: 138	Columna:20
Tipo: PARENTESIS_C	Lexema: cierraregalo	Linea: 138	Columna:31
Tipo: BLOQUE_A	Lexema: abrecuento	Linea: 138	Columna:44
Tipo: READ	Lexema: escucha	Linea: 140	Columna:8
Tipo: PARENTESIS_A	Lexema: abreregalo	Linea: 140	Columna:16
Tipo: PARENTESIS_C	Lexema: cierraregalo	Linea: 140	Columna:27
Tipo: PRINT	Lexema: narra	Linea: 143	Columna:8
Tipo: PARENTESIS_A	Lexema: abreregalo	Linea: 143	Columna:14
Tipo: LIT_STRING	Lexema: "hola"	Linea: 143	Columna:25
Tipo: PARENTESIS_C	Lexema: cierraregalo	Linea: 143	Columna:32
Tipo: DELIMITADOR	Lexema: finregalo	Linea: 143	Columna:45
Tipo: RETURN	Lexema: envia	Linea: 146	Columna:8
Tipo: LIT_STRING	Lexema: "hola"	Linea: 146	Columna:14
Tipo: DELIMITADOR	Lexema: finregalo	Linea: 146	Columna:21
Tipo: BLOQUE_C	Lexema: cierracuento	Linea: 147	Columna:4
